time,event_id,source_event_id,element_name,element_type,event_type,item,reason
2025-07-01 17:06:14.952447504 UTC,P1_000183,P1_000182,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 17:06:14.952447504 UTC,P1_000184,P1_000183,Process1,DiscreteProcess,ProcessStart,"{""id"":59}",
2025-07-01 17:06:14.952447505 UTC,P2_000467,Q2_000524,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:06:14.952447505 UTC,P2_000468,P2_000467,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":58}",
2025-07-01 17:06:14.952447505 UTC,P2_000469,P2_000468,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:06:14.952447506 UTC,P2_000470,Q2_000527,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:13:43.096513732 UTC,SNK_000187,SNK_000186,Sink,DiscreteSink,ProcessFinish,"{""id"":56}",
2025-07-01 17:13:43.096513732 UTC,SNK_000188,SNK_000187,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 17:13:43.096513732 UTC,SNK_000189,SNK_000188,Sink,DiscreteSink,ProcessStart,"{""id"":57}",
2025-07-01 17:13:43.096513733 UTC,P2_000471,Q3_000231,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:15:00 UTC,SRC_000131,SRC_000130,Source,DiscreteSource,ProcessFinish,"{""id"":64}",
2025-07-01 17:15:00 UTC,SRC_000132,SRC_000131,Source,DiscreteSource,ProcessStart,"{""id"":65}",
2025-07-01 17:18:46.851572050 UTC,P1_000185,P1_000184,Process1,DiscreteProcess,ProcessFinish,"{""id"":59}",
2025-07-01 17:18:46.851572050 UTC,P1_000186,P1_000185,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 17:18:46.851572050 UTC,P1_000187,P1_000186,Process1,DiscreteProcess,ProcessStart,"{""id"":60}",
2025-07-01 17:18:46.851572051 UTC,P2_000472,Q2_000531,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:18:46.851572051 UTC,P2_000473,P2_000472,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":59}",
2025-07-01 17:18:46.851572051 UTC,P2_000474,P2_000473,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:18:46.851572052 UTC,P2_000475,Q2_000534,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:18:47.950955400 UTC,P2_000476,P2_000469,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":58}",
2025-07-01 17:18:47.950955400 UTC,P2_000477,P2_000476,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:18:47.950955401 UTC,P2_000478,Q3_000233,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:28:43.096513732 UTC,SNK_000190,SNK_000189,Sink,DiscreteSink,ProcessFinish,"{""id"":57}",
2025-07-01 17:28:43.096513732 UTC,SNK_000191,SNK_000190,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 17:28:43.096513732 UTC,SNK_000192,SNK_000191,Sink,DiscreteSink,ProcessStart,"{""id"":58}",
2025-07-01 17:28:43.096513733 UTC,P2_000479,Q3_000235,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:30:00 UTC,SRC_000133,SRC_000132,Source,DiscreteSource,ProcessFinish,"{""id"":65}",
2025-07-01 17:30:00 UTC,SRC_000134,SRC_000133,Source,DiscreteSource,ProcessStart,"{""id"":66}",
2025-07-01 17:31:35.881529815 UTC,P1_000188,P1_000187,Process1,DiscreteProcess,ProcessFinish,"{""id"":60}",
2025-07-01 17:31:35.881529815 UTC,P1_000189,P1_000188,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 17:31:35.881529815 UTC,P1_000190,P1_000189,Process1,DiscreteProcess,ProcessStart,"{""id"":61}",
2025-07-01 17:31:35.881529816 UTC,P2_000480,Q2_000540,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:31:35.881529816 UTC,P2_000481,P2_000480,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":60}",
2025-07-01 17:31:35.881529816 UTC,P2_000482,P2_000481,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:31:35.881529817 UTC,P2_000483,Q2_000543,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:37:24.882371103 UTC,P2_000484,P2_000477,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":59}",
2025-07-01 17:37:24.882371103 UTC,P2_000485,P2_000484,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:37:24.882371104 UTC,P2_000486,Q3_000237,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:43:43.096513732 UTC,SNK_000193,SNK_000192,Sink,DiscreteSink,ProcessFinish,"{""id"":58}",
2025-07-01 17:43:43.096513732 UTC,SNK_000194,SNK_000193,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 17:43:43.096513732 UTC,SNK_000195,SNK_000194,Sink,DiscreteSink,ProcessStart,"{""id"":59}",
2025-07-01 17:43:43.096513733 UTC,P2_000487,Q3_000239,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:45:00 UTC,SRC_000135,SRC_000134,Source,DiscreteSource,ProcessFinish,"{""id"":66}",
2025-07-01 17:45:00 UTC,SRC_000136,SRC_000135,Source,DiscreteSource,ProcessStart,"{""id"":67}",
2025-07-01 17:46:34.080076977 UTC,P2_000488,P2_000485,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":60}",
2025-07-01 17:46:34.080076977 UTC,P2_000489,P2_000488,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:46:34.080076978 UTC,P2_000490,Q3_000241,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:53:56.092257868 UTC,P1_000191,P1_000190,Process1,DiscreteProcess,ProcessFinish,"{""id"":61}",
2025-07-01 17:53:56.092257868 UTC,P1_000192,P1_000191,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 17:53:56.092257868 UTC,P1_000193,P1_000192,Process1,DiscreteProcess,ProcessStart,"{""id"":62}",
2025-07-01 17:53:56.092257869 UTC,P2_000491,Q2_000551,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:53:56.092257869 UTC,P2_000492,P2_000491,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":61}",
2025-07-01 17:53:56.092257869 UTC,P2_000493,P2_000492,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:53:56.092257870 UTC,P2_000494,Q2_000554,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 17:58:43.096513732 UTC,SNK_000196,SNK_000195,Sink,DiscreteSink,ProcessFinish,"{""id"":59}",
2025-07-01 17:58:43.096513732 UTC,SNK_000197,SNK_000196,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 17:58:43.096513732 UTC,SNK_000198,SNK_000197,Sink,DiscreteSink,ProcessStart,"{""id"":60}",
2025-07-01 17:58:43.096513733 UTC,P2_000495,Q3_000243,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:00:00 UTC,SRC_000137,SRC_000136,Source,DiscreteSource,ProcessFinish,"{""id"":67}",
2025-07-01 18:00:00 UTC,SRC_000138,SRC_000137,Source,DiscreteSource,ProcessStart,"{""id"":68}",
2025-07-01 18:06:46.437382716 UTC,P2_000496,P2_000493,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":61}",
2025-07-01 18:06:46.437382716 UTC,P2_000497,P2_000496,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:06:46.437382717 UTC,P2_000498,Q3_000245,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:09:30.021059162 UTC,P1_000194,P1_000193,Process1,DiscreteProcess,ProcessFinish,"{""id"":62}",
2025-07-01 18:09:30.021059162 UTC,P1_000195,P1_000194,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 18:09:30.021059162 UTC,P1_000196,P1_000195,Process1,DiscreteProcess,ProcessStart,"{""id"":63}",
2025-07-01 18:09:30.021059163 UTC,P2_000499,Q2_000560,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:09:30.021059163 UTC,P2_000500,P2_000499,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":62}",
2025-07-01 18:09:30.021059163 UTC,P2_000501,P2_000500,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:09:30.021059164 UTC,P2_000502,Q2_000563,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:13:43.096513732 UTC,SNK_000199,SNK_000198,Sink,DiscreteSink,ProcessFinish,"{""id"":60}",
2025-07-01 18:13:43.096513732 UTC,SNK_000200,SNK_000199,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 18:13:43.096513732 UTC,SNK_000201,SNK_000200,Sink,DiscreteSink,ProcessStart,"{""id"":61}",
2025-07-01 18:13:43.096513733 UTC,P2_000503,Q3_000247,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:15:00 UTC,SRC_000139,SRC_000138,Source,DiscreteSource,ProcessFinish,"{""id"":68}",
2025-07-01 18:15:00 UTC,SRC_000140,SRC_000139,Source,DiscreteSource,ProcessStart,"{""id"":69}",
2025-07-01 18:25:35.951279691 UTC,P2_000504,P2_000501,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":62}",
2025-07-01 18:25:35.951279691 UTC,P2_000505,P2_000504,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:25:35.951279692 UTC,P2_000506,Q3_000249,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:26:06.419825957 UTC,P1_000197,P1_000196,Process1,DiscreteProcess,ProcessFinish,"{""id"":63}",
2025-07-01 18:26:06.419825957 UTC,P1_000198,P1_000197,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 18:26:06.419825957 UTC,P1_000199,P1_000198,Process1,DiscreteProcess,ProcessStart,"{""id"":64}",
2025-07-01 18:26:06.419825958 UTC,P2_000507,Q2_000569,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:26:06.419825958 UTC,P2_000508,P2_000507,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":63}",
2025-07-01 18:26:06.419825958 UTC,P2_000509,P2_000508,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:26:06.419825959 UTC,P2_000510,Q2_000572,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:28:43.096513732 UTC,SNK_000202,SNK_000201,Sink,DiscreteSink,ProcessFinish,"{""id"":61}",
2025-07-01 18:28:43.096513732 UTC,SNK_000203,SNK_000202,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 18:28:43.096513732 UTC,SNK_000204,SNK_000203,Sink,DiscreteSink,ProcessStart,"{""id"":62}",
2025-07-01 18:28:43.096513733 UTC,P2_000511,Q3_000251,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:30:00 UTC,SRC_000141,SRC_000140,Source,DiscreteSource,ProcessFinish,"{""id"":69}",
2025-07-01 18:30:00 UTC,SRC_000142,SRC_000141,Source,DiscreteSource,ProcessStart,"{""id"":70}",
2025-07-01 18:42:50.509459221 UTC,P1_000200,P1_000199,Process1,DiscreteProcess,ProcessFinish,"{""id"":64}",
2025-07-01 18:42:50.509459221 UTC,P1_000201,P1_000200,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 18:42:50.509459221 UTC,P1_000202,P1_000201,Process1,DiscreteProcess,ProcessStart,"{""id"":65}",
2025-07-01 18:42:50.509459222 UTC,P2_000512,Q2_000576,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:42:50.509459222 UTC,P2_000513,P2_000512,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":64}",
2025-07-01 18:42:50.509459222 UTC,P2_000514,P2_000513,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:42:50.509459223 UTC,P2_000515,Q2_000579,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:43:43.096513732 UTC,SNK_000205,SNK_000204,Sink,DiscreteSink,ProcessFinish,"{""id"":62}",
2025-07-01 18:43:43.096513732 UTC,SNK_000206,SNK_000205,Sink,DiscreteSink,ProcessNonStart,,Upstream is empty
2025-07-01 18:45:00 UTC,SRC_000143,SRC_000142,Source,DiscreteSource,ProcessFinish,"{""id"":70}",
2025-07-01 18:45:00 UTC,SRC_000144,SRC_000143,Source,DiscreteSource,ProcessStart,"{""id"":71}",
2025-07-01 18:45:47.684591524 UTC,P2_000516,P2_000509,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":63}",
2025-07-01 18:45:47.684591524 UTC,P2_000517,P2_000516,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:45:47.684591525 UTC,SNK_000207,Q3_000253,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 18:45:47.684591525 UTC,P2_000518,Q3_000253,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:45:47.684591525 UTC,SNK_000208,SNK_000207,Sink,DiscreteSink,ProcessStart,"{""id"":63}",
2025-07-01 18:45:47.684591526 UTC,P2_000519,Q3_000255,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:53:41.794072748 UTC,P2_000520,P2_000517,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":64}",
2025-07-01 18:53:41.794072748 UTC,P2_000521,P2_000520,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:53:41.794072749 UTC,P2_000522,Q3_000257,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:58:15.417069477 UTC,P1_000203,P1_000202,Process1,DiscreteProcess,ProcessFinish,"{""id"":65}",
2025-07-01 18:58:15.417069477 UTC,P1_000204,P1_000203,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 18:58:15.417069477 UTC,P1_000205,P1_000204,Process1,DiscreteProcess,ProcessStart,"{""id"":66}",
2025-07-01 18:58:15.417069478 UTC,P2_000523,Q2_000587,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:58:15.417069478 UTC,P2_000524,P2_000523,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":65}",
2025-07-01 18:58:15.417069478 UTC,P2_000525,P2_000524,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 18:58:15.417069479 UTC,P2_000526,Q2_000590,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:00:00 UTC,SRC_000145,SRC_000144,Source,DiscreteSource,ProcessFinish,"{""id"":71}",
2025-07-01 19:00:00 UTC,SRC_000146,SRC_000145,Source,DiscreteSource,ProcessStart,"{""id"":72}",
2025-07-01 19:00:47.684591525 UTC,SNK_000209,SNK_000208,Sink,DiscreteSink,ProcessFinish,"{""id"":63}",
2025-07-01 19:00:47.684591525 UTC,SNK_000210,SNK_000209,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 19:00:47.684591525 UTC,SNK_000211,SNK_000210,Sink,DiscreteSink,ProcessStart,"{""id"":64}",
2025-07-01 19:00:47.684591526 UTC,P2_000527,Q3_000259,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:09:33.164620813 UTC,P1_000206,P1_000205,Process1,DiscreteProcess,ProcessFinish,"{""id"":66}",
2025-07-01 19:09:33.164620813 UTC,P1_000207,P1_000206,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 19:09:33.164620813 UTC,P1_000208,P1_000207,Process1,DiscreteProcess,ProcessStart,"{""id"":67}",
2025-07-01 19:09:33.164620814 UTC,P2_000528,Q2_000594,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:09:33.164620814 UTC,P2_000529,P2_000528,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":66}",
2025-07-01 19:09:33.164620814 UTC,P2_000530,P2_000529,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:09:33.164620815 UTC,P2_000531,Q2_000597,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:11:37.690466164 UTC,P2_000532,P2_000525,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":65}",
2025-07-01 19:11:37.690466164 UTC,P2_000533,P2_000532,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:11:37.690466165 UTC,P2_000534,Q3_000261,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:15:00 UTC,SRC_000147,SRC_000146,Source,DiscreteSource,ProcessFinish,"{""id"":72}",
2025-07-01 19:15:00 UTC,SRC_000148,SRC_000147,Source,DiscreteSource,ProcessStart,"{""id"":73}",
2025-07-01 19:15:47.684591525 UTC,SNK_000212,SNK_000211,Sink,DiscreteSink,ProcessFinish,"{""id"":64}",
2025-07-01 19:15:47.684591525 UTC,SNK_000213,SNK_000212,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 19:15:47.684591525 UTC,SNK_000214,SNK_000213,Sink,DiscreteSink,ProcessStart,"{""id"":65}",
2025-07-01 19:15:47.684591526 UTC,P2_000535,Q3_000263,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:21:49.238366831 UTC,P1_000209,P1_000208,Process1,DiscreteProcess,ProcessFinish,"{""id"":67}",
2025-07-01 19:21:49.238366831 UTC,P1_000210,P1_000209,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 19:21:49.238366831 UTC,P1_000211,P1_000210,Process1,DiscreteProcess,ProcessStart,"{""id"":68}",
2025-07-01 19:21:49.238366832 UTC,P2_000536,Q2_000603,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:21:49.238366832 UTC,P2_000537,P2_000536,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":67}",
2025-07-01 19:21:49.238366832 UTC,P2_000538,P2_000537,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:21:49.238366833 UTC,P2_000539,Q2_000606,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:30:00 UTC,SRC_000149,SRC_000148,Source,DiscreteSource,ProcessFinish,"{""id"":73}",
2025-07-01 19:30:00 UTC,SRC_000150,SRC_000149,Source,DiscreteSource,ProcessStart,"{""id"":74}",
2025-07-01 19:30:47.684591525 UTC,SNK_000215,SNK_000214,Sink,DiscreteSink,ProcessFinish,"{""id"":65}",
2025-07-01 19:30:47.684591525 UTC,SNK_000216,SNK_000215,Sink,DiscreteSink,ProcessNonStart,,Upstream is empty
2025-07-01 19:32:20.116972503 UTC,P2_000540,P2_000533,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":66}",
2025-07-01 19:32:20.116972503 UTC,P2_000541,P2_000540,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:32:20.116972504 UTC,SNK_000217,Q3_000265,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 19:32:20.116972504 UTC,P2_000542,Q3_000265,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:32:20.116972504 UTC,SNK_000218,SNK_000217,Sink,DiscreteSink,ProcessStart,"{""id"":66}",
2025-07-01 19:32:20.116972505 UTC,P2_000543,Q3_000267,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:36:23.609874405 UTC,P1_000212,P1_000211,Process1,DiscreteProcess,ProcessFinish,"{""id"":68}",
2025-07-01 19:36:23.609874405 UTC,P1_000213,P1_000212,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 19:36:23.609874405 UTC,P1_000214,P1_000213,Process1,DiscreteProcess,ProcessStart,"{""id"":69}",
2025-07-01 19:36:23.609874406 UTC,P2_000544,Q2_000612,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:36:23.609874406 UTC,P2_000545,P2_000544,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":68}",
2025-07-01 19:36:23.609874406 UTC,P2_000546,P2_000545,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:36:23.609874407 UTC,P2_000547,Q2_000615,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:43:12.345803952 UTC,P2_000548,P2_000541,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":67}",
2025-07-01 19:43:12.345803952 UTC,P2_000549,P2_000548,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:43:12.345803953 UTC,P2_000550,Q3_000269,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:45:00 UTC,SRC_000151,SRC_000150,Source,DiscreteSource,ProcessFinish,"{""id"":74}",
2025-07-01 19:45:00 UTC,SRC_000152,SRC_000151,Source,DiscreteSource,ProcessStart,"{""id"":75}",
2025-07-01 19:47:20.116972504 UTC,SNK_000219,SNK_000218,Sink,DiscreteSink,ProcessFinish,"{""id"":66}",
2025-07-01 19:47:20.116972504 UTC,SNK_000220,SNK_000219,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 19:47:20.116972504 UTC,SNK_000221,SNK_000220,Sink,DiscreteSink,ProcessStart,"{""id"":67}",
2025-07-01 19:47:20.116972505 UTC,P2_000551,Q3_000271,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:49:42.574991985 UTC,P2_000552,P2_000549,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":68}",
2025-07-01 19:49:42.574991985 UTC,P2_000553,P2_000552,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:49:42.574991986 UTC,P2_000554,Q3_000273,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:53:25.234354527 UTC,P1_000215,P1_000214,Process1,DiscreteProcess,ProcessFinish,"{""id"":69}",
2025-07-01 19:53:25.234354527 UTC,P1_000216,P1_000215,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 19:53:25.234354527 UTC,P1_000217,P1_000216,Process1,DiscreteProcess,ProcessStart,"{""id"":70}",
2025-07-01 19:53:25.234354528 UTC,P2_000555,Q2_000623,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:53:25.234354528 UTC,P2_000556,P2_000555,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":69}",
2025-07-01 19:53:25.234354528 UTC,P2_000557,P2_000556,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 19:53:25.234354529 UTC,P2_000558,Q2_000626,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:00:00 UTC,SRC_000153,SRC_000152,Source,DiscreteSource,ProcessFinish,"{""id"":75}",
2025-07-01 20:00:00 UTC,SRC_000154,SRC_000153,Source,DiscreteSource,ProcessStart,"{""id"":76}",
2025-07-01 20:02:20.116972504 UTC,SNK_000222,SNK_000221,Sink,DiscreteSink,ProcessFinish,"{""id"":67}",
2025-07-01 20:02:20.116972504 UTC,SNK_000223,SNK_000222,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 20:02:20.116972504 UTC,SNK_000224,SNK_000223,Sink,DiscreteSink,ProcessStart,"{""id"":68}",
2025-07-01 20:02:20.116972505 UTC,P2_000559,Q3_000275,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:04:59.471321748 UTC,P1_000218,P1_000217,Process1,DiscreteProcess,ProcessFinish,"{""id"":70}",
2025-07-01 20:04:59.471321748 UTC,P1_000219,P1_000218,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 20:04:59.471321748 UTC,P1_000220,P1_000219,Process1,DiscreteProcess,ProcessStart,"{""id"":71}",
2025-07-01 20:04:59.471321749 UTC,P2_000560,Q2_000630,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:04:59.471321749 UTC,P2_000561,P2_000560,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":70}",
2025-07-01 20:04:59.471321749 UTC,P2_000562,P2_000561,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:04:59.471321750 UTC,P2_000563,Q2_000633,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:15:00 UTC,SRC_000155,SRC_000154,Source,DiscreteSource,ProcessFinish,"{""id"":76}",
2025-07-01 20:15:00 UTC,SRC_000156,SRC_000155,Source,DiscreteSource,ProcessStart,"{""id"":77}",
2025-07-01 20:16:29.666513588 UTC,P2_000564,P2_000557,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":69}",
2025-07-01 20:16:29.666513588 UTC,P2_000565,P2_000564,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:16:29.666513589 UTC,P2_000566,Q3_000277,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:17:20.116972504 UTC,SNK_000225,SNK_000224,Sink,DiscreteSink,ProcessFinish,"{""id"":68}",
2025-07-01 20:17:20.116972504 UTC,SNK_000226,SNK_000225,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 20:17:20.116972504 UTC,SNK_000227,SNK_000226,Sink,DiscreteSink,ProcessStart,"{""id"":69}",
2025-07-01 20:17:20.116972505 UTC,P2_000567,Q3_000279,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:18:14.103452569 UTC,P2_000568,P2_000565,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":70}",
2025-07-01 20:18:14.103452569 UTC,P2_000569,P2_000568,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:18:14.103452570 UTC,P2_000570,Q3_000281,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:24:50.619197309 UTC,P1_000221,P1_000220,Process1,DiscreteProcess,ProcessFinish,"{""id"":71}",
2025-07-01 20:24:50.619197309 UTC,P1_000222,P1_000221,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 20:24:50.619197309 UTC,P1_000223,P1_000222,Process1,DiscreteProcess,ProcessStart,"{""id"":72}",
2025-07-01 20:24:50.619197310 UTC,P2_000571,Q2_000641,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:24:50.619197310 UTC,P2_000572,P2_000571,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":71}",
2025-07-01 20:24:50.619197310 UTC,P2_000573,P2_000572,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:24:50.619197311 UTC,P2_000574,Q2_000644,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:30:00 UTC,SRC_000157,SRC_000156,Source,DiscreteSource,ProcessFinish,"{""id"":77}",
2025-07-01 20:30:00 UTC,SRC_000158,SRC_000157,Source,DiscreteSource,ProcessStart,"{""id"":78}",
2025-07-01 20:32:20.116972504 UTC,SNK_000228,SNK_000227,Sink,DiscreteSink,ProcessFinish,"{""id"":69}",
2025-07-01 20:32:20.116972504 UTC,SNK_000229,SNK_000228,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 20:32:20.116972504 UTC,SNK_000230,SNK_000229,Sink,DiscreteSink,ProcessStart,"{""id"":70}",
2025-07-01 20:32:20.116972505 UTC,P2_000575,Q3_000283,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:39:55.418126279 UTC,P2_000576,P2_000573,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":71}",
2025-07-01 20:39:55.418126279 UTC,P2_000577,P2_000576,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:39:55.418126280 UTC,P2_000578,Q3_000285,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 20:44:13.812062766 UTC,P1_000224,P1_000223,Process1,DiscreteProcess,ProcessFinish,"{""id"":72}",
